4285,2001-06-11 09:13:45,23
961,1987-01-22 14:55:19,31
418,1975-01-23 13:32:20,9
1400,1977-09-29 11:36:27,43
2135,1991-07-24 12:19:32,9
3260,1988-04-11 11:28:29,0
3413,1999-07-19 04:33:46,29
1405,2007-08-30 06:12:45,21
4886,1996-07-09 14:31:58,25
964,2010-03-24 22:04:22,16
3245,1989-03-11 17:50:04,31
2194,1975-05-18 22:55:43,21
2983,1992-09-26 17:23:17,44
3806,1984-11-20 18:25:42,9
2789,1989-08-06 15:48:53,22
2184,1971-02-07 04:56:16,18
828,1976-12-13 12:38:26,17
4329,1990-12-03 19:56:28,7
1513,1983-01-22 18:38:26,6
3410,1994-07-12 15:28:56,48
4312,1980-05-31 11:38:21,18
1037,2018-08-30 11:01:05,7
4867,1973-03-24 05:54:12,29
2323,1989-10-05 09:02:08,43
4011,1970-05-08 15:34:28,21
2836,2013-02-14 23:35:20,17
4262,2001-08-18 09:05:51,6
1060,1995-11-16 21:12:21,29
2177,1978-01-08 22:44:08,37
2605,1970-11-06 08:08:14,25
1162,1993-06-26 13:08:42,35
3550,2002-01-16 15:59:00,20
2835,1976-07-13 13:16:30,27
16,2002-04-19 10:00:52,32
822,2008-03-03 14:58:49,24
2774,1989-10-19 00:06:42,32
885,1989-10-24 17:37:26,22
1613,2008-02-17 16:33:04,41
4543,1993-06-01 08:30:02,45
2379,1975-02-07 00:58:43,37
3158,1985-11-04 11:50:06,29
722,1982-08-08 22:41:01,7
1606,2011-03-11 20:07:08,37
1535,1989-08-01 11:49:14,42
163,2019-04-07 15:57:27,14
1090,1980-09-18 06:48:57,19
923,2015-02-06 21:14:34,13
1266,1976-08-15 12:24:34,40
4615,2000-11-01 23:53:39,20
2226,2002-12-14 02:45:18,22
4675,1992-10-24 20:54:25,32
296,2006-01-28 09:28:36,32
784,1973-02-02 09:32:46,20
2125,1970-05-05 12:55:15,46
2615,2013-01-09 11:31:10,19
1663,1991-06-27 03:34:06,2
3417,1982-05-03 03:06:26,29
2704,1979-02-07 00:22:21,30
2434,2017-06-28 23:41:19,25
2012,1998-01-15 11:57:55,8
1623,2012-10-31 21:51:46,6
3509,1996-08-24 16:08:36,7
2519,1993-06-11 01:30:40,36
649,1976-07-10 22:11:25,32
1198,2017-05-22 03:48:48,2
113,2010-08-26 18:03:14,7
4087,2009-12-10 13:23:52,16
4515,1994-05-23 03:26:49,1
62,2009-04-30 14:01:00,7
2337,1986-11-27 11:20:23,48
875,1985-08-04 19:43:35,2
836,2006-06-08 15:18:15,47
4272,1992-04-05 06:30:43,27
3120,2012-08-09 01:35:56,9
4889,2012-09-26 13:00:30,16
4139,1992-06-05 20:49:51,12
4946,1994-11-20 08:59:05,15
1777,1971-04-29 04:03:35,35
2711,1982-11-11 15:44:50,8
1985,2003-10-10 14:24:43,19
9,1970-05-21 00:06:35,42
3194,2004-02-13 00:38:11,21
474,2008-03-20 07:42:49,49
2094,1980-11-24 18:17:30,14
4250,1994-06-23 15:48:16,2
189,1995-11-06 05:08:34,36
4193,2016-01-01 05:43:48,18
3154,1981-09-27 16:14:11,19
4989,1973-02-27 13:43:10,20
2779,2016-12-27 19:43:07,39
4474,1992-03-20 16:22:59,10
1917,2005-08-11 01:16:26,47
4624,2014-04-14 09:50:12,48
3389,1973-12-07 23:56:37,4
1508,2016-07-17 03:40:40,15
1058,2001-05-19 04:12:19,10
1295,1971-12-01 19:49:21,12
908,1999-05-18 07:05:54,44
4996,1974-11-18 19:08:40,10
4994,1984-08-08 08:53:28,1
1658,2005-04-11 12:42:20,37
2566,2000-04-30 05:08:40,35
3035,2015-07-04 23:44:52,25
492,1990-04-11 10:20:12,42
2308,1977-12-24 17:14:45,34
1371,1996-04-23 19:42:46,22
3165,2010-12-11 22:04:49,26
536,1976-02-12 10:08:08,33
984,1988-01-22 02:56:01,31
1943,1994-09-08 11:12:52,23
4,1972-08-06 12:06:57,4
3645,2006-06-13 19:28:47,44
1160,1975-08-13 19:02:32,1
1057,1992-12-26 18:26:40,34
3447,2016-10-20 11:18:53,23
4411,1980-11-05 11:30:41,13
909,1972-08-21 13:02:46,1
587,1991-08-15 19:52:36,49
373,2003-06-03 16:53:02,34
559,2001-12-26 05:46:11,22
3310,1984-04-13 03:45:10,22
2529,2000-03-20 18:21:33,20
1538,1977-09-11 15:28:49,42
3713,1999-07-21 04:53:52,16
2545,1983-12-06 14:35:09,12
4303,1973-09-14 19:37:38,23
4061,1997-05-19 10:57:52,24
4693,2000-04-23 09:00:56,8
3708,2012-07-18 11:08:26,11
475,1999-04-15 06:52:45,8
3418,1970-04-19 16:19:10,13
604,1977-10-17 22:53:45,41
3974,1972-11-24 14:51:23,24
441,1972-07-12 02:46:20,18
3503,1971-09-03 18:32:59,28
441,2017-07-11 19:20:53,38
4031,1999-10-21 02:19:17,29
2358,1995-01-25 14:46:46,46
921,1998-08-21 10:36:51,3
1028,2004-07-14 10:23:54,26
4763,1983-04-18 11:25:06,5
4053,1984-02-19 05:28:37,5
302,2005-09-10 01:10:45,23
1385,1980-10-28 07:37:12,30
4129,2001-01-24 12:56:40,28
465,1983-10-22 11:48:52,6
4549,2003-04-29 12:36:40,43
2564,1989-08-23 21:05:26,46
1279,1986-03-19 17:55:24,36
543,1989-11-12 20:17:42,17
2152,1997-10-04 20:01:31,35
3001,1988-11-05 21:04:19,44
2885,2012-10-15 07:59:33,19
163,2011-09-25 21:50:10,18
3021,2017-06-29 06:51:05,43
1084,2010-02-04 18:40:41,39
873,1973-01-15 02:22:31,22
2470,1977-10-03 04:40:11,38
1869,1971-12-16 13:40:44,15
1466,1984-09-04 04:11:03,31
3808,2004-03-03 10:59:18,13
1298,1971-03-26 21:50:37,32
2332,1993-02-11 17:41:17,43
971,2008-06-19 03:38:56,17
4300,2014-03-30 07:10:02,44
92,1981-12-11 10:18:58,37
1618,2007-12-19 22:50:39,32
1471,2009-05-21 05:30:07,49
4742,2008-02-05 03:10:15,27
1238,1976-12-06 15:53:50,40
3849,1982-06-18 05:19:31,36
1578,1997-06-12 20:05:59,40
1394,1992-09-02 06:42:31,48
2587,2007-09-30 17:30:53,47
2595,1987-09-01 03:45:12,28
3985,1976-01-14 19:54:49,38
109,1977-12-31 19:31:48,28
2044,1990-06-09 11:09:21,28
4338,1989-05-16 10:36:00,41
2972,2012-07-05 00:11:42,24
53,1981-04-03 21:08:05,29
2972,1971-10-12 09:56:41,13
4983,1986-11-07 01:09:34,6
2621,1979-03-23 02:13:56,19
1040,2017-11-18 07:13:09,16
96,1997-05-02 16:08:31,13
4251,2011-06-26 06:54:32,21
424,1982-03-20 08:21:53,47
1748,2013-03-11 06:59:11,27
3139,2014-02-08 10:49:30,16
3309,1996-04-12 12:50:57,46
4278,2006-03-11 16:18:49,8
234,2017-11-09 20:40:08,0
3281,1971-07-12 16:11:01,47
2521,1994-01-03 20:56:29,15
3503,2015-03-09 09:19:15,9
4689,2011-07-05 03:30:21,3
2257,2017-07-01 15:15:12,25
2886,2012-08-13 11:22:51,24
4342,1998-02-24 02:17:13,29
2305,2007-04-24 08:21:04,2
2512,1988-12-07 23:14:44,48
4385,1973-09-03 05:50:11,47
3854,1982-09-28 18:24:36,31
582,1985-05-09 10:05:36,30
3333,1992-03-04 23:28:12,45
1446,2009-12-01 08:08:51,45
4566,2001-08-20 21:55:32,29
2445,1970-04-01 20:30:35,18
661,1981-12-18 16:40:09,17
4451,1996-07-25 03:42:21,37
415,1995-08-02 12:37:18,18
4770,2002-05-30 10:45:33,36
2017,1983-04-30 12:45:59,7
108,1984-05-14 12:13:49,9
3293,2000-01-11 23:17:54,16
4356,2000-11-04 14:31:41,16
3218,2017-12-25 04:01:06,7
3953,2013-09-14 05:22:25,13
4453,2006-07-10 17:19:59,26
4710,2007-07-05 16:40:53,18
2551,1972-01-07 18:36:33,6
1843,1970-02-05 20:34:34,45
3597,2009-12-16 15:40:08,21
2230,1977-11-30 20:20:35,44
3995,1998-09-19 20:57:25,29
310,1973-09-21 15:16:57,37
588,2013-05-11 13:27:22,18
1454,2008-03-02 15:03:16,10
3227,2008-02-26 13:01:01,25
3217,1996-12-30 05:36:09,12
4570,2007-07-08 13:19:34,39
2909,2017-04-17 10:18:25,45
4424,2005-04-27 18:27:11,43
2424,2014-04-21 09:45:25,46
3244,2007-08-10 08:51:16,45
4147,1971-06-05 13:35:50,2
2396,2001-07-04 01:26:06,40
891,1981-08-14 11:27:22,6
4256,1988-08-27 09:11:49,46
2762,1996-04-14 06:27:20,15
1424,1994-08-28 01:29:20,39
1292,1994-07-06 01:15:36,43
291,1992-01-02 14:56:12,19
4745,2017-06-13 14:47:27,10
3583,1976-03-03 01:26:38,14
1736,1979-06-22 01:18:14,35
1827,1977-09-20 11:26:51,7
2334,1998-08-12 20:25:41,7
4413,1973-01-06 12:03:08,16
228,2006-09-12 02:52:48,16
2989,1991-04-02 11:51:43,42
3787,1992-08-19 01:39:41,10
600,1986-04-27 11:07:27,24
2234,2018-12-02 06:15:31,16
1555,1999-09-13 04:46:52,19
1891,1998-08-28 00:48:09,31
4413,1999-09-17 04:27:55,17
106,2019-02-01 01:54:19,19
3867,1970-09-11 21:23:45,7
812,1978-08-02 03:38:40,38
241,1985-06-29 13:39:27,40
1155,1990-09-29 20:12:47,27
1395,2019-04-15 11:05:25,15
2865,1973-10-27 05:29:47,24
3508,1984-11-11 16:14:18,4
371,1972-07-07 08:27:00,9
3366,1972-07-16 08:56:31,35
1565,2008-03-28 20:48:27,19
721,1993-01-08 13:49:56,33
4285,2003-06-17 02:26:21,1
4455,1990-07-20 01:17:37,35
3813,1995-11-20 04:25:38,4
2694,2015-06-07 05:52:27,32
4514,1979-03-08 00:52:22,20
2823,1987-09-15 13:15:54,8
2669,2001-10-26 01:55:23,4
4653,2010-08-07 06:27:37,48
2215,1988-07-18 04:53:02,34
4068,1979-10-29 12:55:46,5
1661,1981-04-01 21:54:24,0
4113,2001-07-16 09:56:37,39
4143,1995-07-20 07:16:52,16
4146,2010-08-31 02:31:11,24
680,1993-10-05 03:00:51,41
4118,2006-01-20 07:28:38,41
1210,1993-10-11 17:28:30,40
3550,2009-02-13 17:05:20,4
931,1984-10-17 09:28:46,43
4128,2003-02-19 08:41:38,40
2441,2003-03-25 08:58:56,26
1819,1972-05-19 22:11:41,25
3426,2000-03-16 19:37:34,49
2562,2016-12-13 00:16:07,6
2942,2016-02-17 05:53:49,21
2323,2008-01-22 23:58:33,3
3149,1983-09-09 20:11:50,43
2326,1986-11-14 11:03:02,29
424,1995-08-09 08:31:44,18
4401,2019-03-19 19:09:45,15
2085,1976-02-29 15:24:55,22
2968,2008-04-20 19:19:08,27
1089,1982-05-06 21:14:49,2
4335,1993-09-15 14:16:33,18
3329,1977-08-07 09:11:30,5
121,1996-11-16 20:10:42,21
4132,1971-05-06 20:38:58,4
4120,2009-02-23 16:55:29,16
3971,1993-06-07 17:13:04,3
1214,1990-01-25 09:04:49,29
606,2009-05-07 05:27:42,26
4162,1984-08-04 21:14:57,34
521,2009-09-04 16:29:50,15
4459,1970-03-11 17:57:39,15
1001,1999-03-10 18:38:00,30
3742,1973-12-08 05:52:25,5
2627,1991-05-13 08:37:32,28
2622,1999-10-25 23:38:07,36
3619,2000-06-21 17:10:01,30
965,1971-01-07 15:33:36,18
4093,1993-03-20 06:22:45,42
3053,1985-06-04 11:32:56,44
1071,2014-06-07 05:50:27,28
1091,1976-08-31 16:19:54,19
3096,2001-07-30 01:29:51,10
4168,2011-07-08 08:08:31,36
2196,1986-08-08 03:54:05,23
3129,1973-02-12 07:49:50,28
3794,2002-12-30 08:43:50,42
4278,1998-01-12 13:53:14,2
3306,2005-05-20 00:13:01,0
1476,1988-02-15 01:05:51,1
4939,1989-02-24 21:01:46,23
3973,1982-04-12 10:22:26,5
1865,1985-03-31 18:35:57,19
4992,2002-06-20 17:58:54,6
4424,1985-05-26 17:15:29,35
3555,1976-01-03 16:14:39,18
394,1984-12-19 10:51:39,4
2702,2013-03-13 23:22:47,14
3487,1983-07-25 07:56:24,9
1198,2004-10-11 15:40:44,11
704,2005-12-29 19:59:36,41
4900,2008-04-04 01:58:19,29
2391,2002-05-20 10:05:32,33
1096,1978-09-23 22:35:37,7
2544,1971-12-09 04:43:11,0
1378,1974-08-21 16:02:35,25
3556,1985-02-21 11:43:14,33
1689,1972-05-03 11:18:48,3
4850,2018-07-24 06:59:34,48
3992,1979-12-03 10:04:06,7
1508,1990-06-11 08:49:56,4
1827,1987-04-20 17:38:00,24
2248,1999-05-13 19:52:53,17
1768,2006-04-30 07:08:07,43
3902,1989-06-17 09:16:18,5
2569,1970-02-17 05:21:03,9
311,1983-09-09 22:40:39,29
3524,1998-02-06 14:17:42,39
2123,1990-03-25 16:02:15,23
4756,1977-05-08 09:00:00,14
523,1983-12-20 05:37:50,45
2205,2018-08-11 19:10:40,12
318,1988-05-17 20:05:05,46
2700,1992-08-09 19:33:03,5
4788,1989-06-18 14:43:30,18
2203,1985-11-16 15:45:46,6
4184,1977-10-28 04:24:28,46
39,2011-01-05 12:52:07,11
1728,1981-04-12 02:11:46,15
752,2016-06-03 16:35:59,6
3895,2014-04-05 15:21:38,29
2224,2008-08-01 08:49:15,19
4116,2015-08-07 22:47:55,29
2811,1984-12-02 00:33:07,25
1552,1973-11-15 10:38:26,37
4952,1990-05-19 13:29:37,17
3241,2006-06-16 11:28:22,41
180,1978-11-12 07:26:40,45
4898,2008-02-15 05:57:38,6
1370,2004-03-23 15:23:08,31
1684,2013-11-21 08:07:41,42
2033,2005-08-21 18:55:14,42
4198,1991-05-04 07:56:22,12
4018,1987-01-28 12:31:50,5
431,1987-01-09 22:35:52,22
844,2006-06-13 10:06:40,8
4893,1986-03-15 01:15:13,12
4476,1994-07-16 19:20:39,32
285,1992-08-15 11:07:12,42
1423,2012-08-02 22:18:17,17
1628,1994-02-16 14:48:23,48
1913,1974-05-20 02:41:58,34
1569,1989-05-30 06:22:47,44
1769,2017-09-20 03:04:30,45
4431,1995-04-16 04:28:38,38
4335,1977-11-12 21:23:33,38
3095,1997-03-23 00:28:37,41
3964,1988-12-24 20:51:00,41
3640,2008-01-31 16:51:22,16
4486,1975-04-20 21:48:55,25
4631,1996-08-13 19:18:25,42
3540,2008-02-13 15:34:03,33
902,2015-08-09 08:50:36,47
3236,1982-06-15 05:01:53,26
513,1978-11-20 03:21:18,2
2217,2018-07-06 06:40:51,31
2135,1991-05-30 01:23:10,36
2026,2018-09-21 07:41:32,27
424,1988-08-09 21:40:14,39
3224,1999-02-07 11:38:01,30
4365,1995-04-19 12:47:12,36
585,1998-11-12 20:19:20,9
4509,2003-07-16 04:34:15,22
2234,1998-09-10 08:35:36,4
1635,1978-04-23 10:56:40,28
1281,1985-07-02 08:41:18,14
844,1978-01-17 08:37:29,4
3500,2012-07-26 08:14:56,29
2591,1984-05-14 05:47:35,10
1889,2010-06-04 22:13:30,16
3140,1989-04-24 11:29:55,29
2862,2001-04-23 05:59:59,38
1240,1980-11-09 07:44:24,5
4959,1994-12-07 07:53:01,46
4689,1971-10-30 09:16:05,26
217,1972-09-12 19:55:24,30
1331,2007-11-26 03:15:10,47
3854,2006-03-11 15:08:01,8
4891,2003-09-23 02:04:24,5
1337,2017-05-22 10:26:43,9
1596,1995-03-23 00:53:05,27
3272,1996-11-20 22:48:48,10
3744,2013-04-11 18:28:32,20
365,1975-02-13 11:30:36,21
4154,1974-12-14 23:48:03,28
1171,2015-12-06 19:26:18,19
863,1992-05-31 07:10:09,1
1749,1973-01-28 21:23:39,28
952,1998-04-19 07:48:51,2
3028,1972-04-02 09:58:11,28
1257,2006-10-11 09:54:39,31
3205,1980-01-15 19:29:22,17
4349,1977-09-02 05:20:27,11
325,1987-09-19 07:17:29,29
4311,1989-03-19 18:06:06,29
1746,1995-02-24 19:46:17,13
1392,2001-05-18 14:22:29,31
1756,2000-09-13 14:02:19,24
4517,1999-01-15 00:00:07,48
3123,1985-01-04 07:18:34,23
2564,1996-03-27 06:28:29,30
1604,1988-12-16 10:49:07,0
4847,2011-10-12 23:50:44,7
1305,1992-03-04 21:09:17,32
4914,2014-09-09 16:27:51,30
2108,2005-04-04 04:29:14,39
4752,2012-03-17 21:41:48,30
2663,1990-04-07 13:48:05,20
1138,2005-02-25 17:02:15,15
1496,1993-11-12 10:41:16,37
1802,2013-06-07 18:00:02,43
1245,1992-09-05 10:08:47,7
1329,2015-03-21 05:20:37,10
1216,2015-07-27 02:51:12,31
362,1991-07-17 22:14:18,37
1994,2006-10-19 00:53:42,9
3170,1996-02-04 08:08:09,37
1923,1998-05-08 21:11:50,21
2958,1989-08-28 10:51:11,4
4328,1979-10-11 17:38:12,3
526,2007-03-28 17:18:44,43
1462,2019-01-30 12:03:34,15
4635,1972-01-12 22:09:45,43
1309,1972-06-14 18:39:21,12
2345,1980-07-15 01:47:04,42
1279,2006-03-03 10:39:14,7
1567,2002-10-07 14:50:08,35
509,1993-12-13 04:33:47,46
4865,1979-06-17 20:40:44,40
3688,1979-10-17 13:03:02,9
3766,1995-07-23 10:52:48,10
738,1999-09-29 12:52:11,30
3750,1991-06-23 01:36:20,32
1079,1992-05-06 08:17:23,48
4574,1975-10-28 03:49:48,28
1580,2017-10-07 04:32:02,4
1873,1988-10-18 06:14:20,12
4747,2018-01-25 22:35:55,27
2508,1985-07-25 07:45:27,27
989,1998-06-10 05:12:38,35
3900,1970-02-19 09:57:47,15
2225,1995-11-06 13:43:19,11
4024,2015-04-11 04:51:12,37
653,1984-01-07 02:29:06,38
3089,1972-07-23 13:18:12,19
1697,1971-10-31 03:42:57,28
3596,1979-10-13 02:48:29,30
4073,1999-03-30 02:24:08,40
2381,1977-01-27 11:03:15,27
3419,1991-06-26 19:41:28,7
3603,2008-06-24 07:23:51,11
4598,1977-10-22 07:06:54,28
2592,1970-11-28 00:28:20,8
2260,1985-04-29 02:24:38,8
2635,1987-06-04 23:16:47,18
2638,1995-01-15 21:36:21,19
2589,2011-11-29 16:25:02,25
3940,1997-11-25 16:33:00,0
791,2019-04-03 22:51:33,43
418,1971-05-09 17:09:19,37
3882,2017-03-08 16:38:37,20
3165,1972-09-05 06:56:07,21
4880,1996-05-03 18:42:51,49
2283,2002-03-29 01:27:44,19
1189,1972-12-24 14:52:12,44
3955,1991-03-14 17:43:38,46
2188,2019-03-01 10:40:12,19
3383,1972-12-07 15:51:14,13
3854,2002-04-21 04:15:30,7
810,1986-12-10 10:48:47,22
578,1980-06-10 03:04:39,13
1743,2003-06-18 15:57:08,9
966,2018-11-26 21:35:28,18
3053,1992-09-03 11:57:58,7
1825,2011-10-10 03:24:09,16
617,1975-02-05 04:33:07,9
2239,1999-08-26 04:19:36,14
1325,1993-07-24 23:09:08,17
3793,2017-02-28 22:34:42,47
1238,1979-05-17 07:05:18,34
3601,1971-02-25 21:55:48,11
870,2010-07-08 18:41:47,16
1865,2016-01-07 23:48:30,22
1125,2005-12-07 17:19:20,48
1675,1977-06-06 16:58:49,33
1199,1991-08-08 11:06:20,8
2896,1977-08-10 02:07:11,33
3388,2003-09-28 08:42:28,26
2833,1977-10-14 13:33:30,26
3367,2012-06-27 15:40:29,16
727,1992-02-02 11:06:55,4
1887,2000-05-14 10:37:50,46
2078,1982-05-25 03:46:33,34
4102,2017-04-28 19:00:35,17
797,1981-05-29 02:09:14,33
3873,2010-09-04 01:07:24,28
11,1982-02-07 02:37:03,37
4687,2005-12-31 09:07:59,44
1185,2011-01-16 16:38:31,0
2715,2005-12-27 05:53:15,36
4323,1974-12-07 03:20:51,26
3255,2019-04-07 00:15:52,26
1744,1994-12-30 05:17:55,14
2716,2011-09-19 21:32:59,29
2127,1993-10-04 23:38:25,43
4948,1997-05-03 19:31:18,43
4333,2006-08-19 04:01:01,0
1820,2002-05-20 20:11:18,2
3120,1980-08-29 07:23:09,0
2136,2015-04-13 20:47:01,0
646,1984-12-03 08:12:46,4
4255,2012-03-14 11:01:06,11
2610,1985-12-10 04:12:58,43
4968,1970-04-09 18:17:07,26
1044,2014-11-07 18:11:36,35
1728,2012-04-25 01:53:54,40
3482,2012-11-11 10:12:06,46
4685,1985-08-12 22:38:15,7
2695,1970-09-20 23:28:31,9
3536,1990-12-05 05:16:32,42
2161,1996-09-22 22:27:55,49
1143,2004-12-25 17:27:02,29
3282,1988-01-20 22:22:29,42
908,1983-02-07 20:38:03,13
1981,2010-07-01 23:55:49,4
1353,2012-11-06 19:24:49,44
2689,1997-03-01 16:57:33,34
3761,1981-08-23 17:25:03,28
2243,1998-12-01 04:11:47,44
963,1990-10-21 11:39:16,1
3641,2005-08-09 19:17:11,39
4288,2015-10-11 04:12:21,29
3231,2014-06-26 19:18:51,30
898,1981-03-09 17:09:17,5
2853,1991-08-05 23:51:57,15
3146,1991-06-18 04:38:47,14
1785,2004-10-31 14:13:50,21
4412,2002-01-13 21:40:40,42
310,1992-02-15 16:41:31,20
4068,1986-04-20 19:06:35,48
4619,1986-12-27 04:27:08,33
943,1974-11-10 04:32:41,49
4769,1987-04-15 09:33:03,34
1081,1990-12-29 23:37:05,15
856,2008-05-02 04:15:07,9
2637,1973-07-29 15:54:58,38
4592,1985-12-05 02:45:14,1
1072,2002-10-04 04:12:43,44
3636,2012-10-02 22:31:23,25
3966,1972-01-19 23:52:43,12
2464,1994-03-02 15:27:04,11
1125,1998-05-10 18:59:00,31
2267,2015-05-08 12:37:33,41
1866,2004-06-23 22:48:14,17
1230,1984-03-28 22:53:22,11
2886,1987-04-18 09:54:13,1
647,1995-02-13 22:44:35,6
3554,2004-06-23 01:55:50,45
4099,2011-09-13 15:37:59,33
3408,1979-02-02 17:55:58,34
769,2009-11-04 13:26:34,2
4409,2000-06-02 23:17:56,25
2136,1975-09-23 11:17:10,24
3528,1977-02-14 20:57:51,45
133,1985-05-21 02:41:02,44
4658,1974-02-04 08:51:43,44
1412,1971-07-19 17:15:25,1
832,2018-11-16 08:30:57,36
4505,1977-06-24 04:40:33,47
814,1972-01-23 20:07:18,37
1113,1999-01-25 03:22:23,32
978,2003-05-11 05:46:29,44
3228,1992-07-10 21:28:13,31
2158,2001-08-27 22:59:49,38
707,2003-03-27 13:26:11,48
175,1977-05-08 06:30:45,45
296,2000-11-14 12:46:17,49
3219,2015-10-08 12:13:46,17
1624,1999-10-26 04:51:56,28
2446,1988-07-18 14:33:25,49
3354,1981-12-04 12:17:17,1
1841,1999-01-15 12:42:30,7
1805,1996-01-17 03:09:46,5
4362,1996-11-18 18:48:53,13
2665,2006-06-19 09:28:32,46
900,2003-06-15 18:00:04,1
888,1979-12-04 04:33:40,47
2035,2008-02-25 02:30:59,5
4357,1976-04-04 15:50:42,3
3357,2009-08-13 16:32:53,0
357,1996-11-13 13:26:40,29
2016,1979-09-26 17:41:04,36
972,1970-04-17 09:59:14,27
2467,1991-07-15 04:33:50,23
1096,2009-05-30 12:27:49,7
223,1987-02-27 23:39:37,37
293,2012-02-22 08:49:34,34
3760,2010-02-10 10:36:58,8
2159,2002-10-04 00:30:31,30
1368,1991-02-24 22:40:59,16
2620,1981-12-05 15:52:36,16
1842,1971-09-27 19:44:32,5
3711,2005-03-23 19:48:15,32
4950,2015-09-17 13:01:39,14
4839,1987-05-18 00:16:41,13
1590,1976-10-24 16:47:04,21
2990,1998-08-20 01:08:08,18
2976,1970-04-17 15:53:59,38
4369,1980-08-30 19:28:27,48
1478,2002-07-28 20:21:15,27
4626,1985-05-24 18:26:26,43
4369,2015-12-19 11:11:04,49
4626,2006-01-03 16:15:42,34
3693,1981-10-09 20:04:52,16
748,1974-01-19 21:58:09,0
3120,2007-08-05 05:15:50,28
676,1977-05-16 09:06:51,40
911,1999-08-05 06:14:58,32
2621,1982-01-31 10:18:00,14
4807,2019-03-30 05:02:24,24
1648,2007-06-27 11:00:09,26
4610,1980-04-02 13:33:37,9
3503,1994-02-25 01:04:13,14
2268,1995-05-06 08:48:46,40
4837,2010-07-06 17:37:27,2
2431,1980-11-03 12:52:09,2
1568,1974-11-01 22:43:02,35
2926,2003-06-21 02:54:56,5
1943,1980-02-05 08:15:56,44
2356,2003-09-04 11:17:14,23
662,2001-08-17 06:34:04,48
79,2018-04-23 19:37:53,25
1012,2018-08-03 11:43:37,17
4115,2014-04-09 16:03:08,2
3400,1975-07-29 06:17:07,19
1427,1983-02-26 15:34:57,43
763,2005-10-08 20:18:02,8
1635,2017-01-26 10:54:27,44
1374,1993-08-26 17:29:15,40
3978,1995-01-30 01:48:01,6
1305,2006-07-25 21:36:17,8
1905,1984-07-16 06:22:19,47
1746,1997-08-28 06:40:57,46
3791,1996-10-29 02:15:45,1
2571,1994-12-26 04:06:47,37
1690,2004-12-10 21:47:40,3
3448,1991-10-04 23:58:08,32
2022,1984-07-02 04:26:34,27
1333,1996-10-24 11:36:48,49
2281,2005-04-26 19:51:14,43
999,2018-07-18 23:48:14,6
552,2003-05-31 03:09:47,39
1412,1992-05-06 21:32:16,12
924,1985-05-29 23:06:17,27
4150,1975-04-26 09:23:22,41
248,1999-09-19 02:52:28,14
2894,1974-11-02 11:24:27,49
1200,2018-12-30 18:34:18,33
1598,1992-03-13 10:35:54,37
509,1975-11-27 21:06:54,37
1692,2014-09-10 21:26:44,30
1746,2007-12-10 08:34:28,4
4439,2013-10-01 14:48:59,33
1343,1972-12-26 06:01:31,28
294,1984-05-08 10:09:07,47
2545,1981-02-13 12:37:21,30
3609,1998-08-03 17:11:51,20
1090,2003-07-10 19:02:20,28
3485,1975-04-27 13:01:12,13
4319,1975-07-22 04:48:04,43
1402,2012-03-26 11:48:52,12
1360,1980-02-11 12:24:51,38
1804,1984-06-24 04:24:52,18
1186,2004-12-18 07:02:26,35
4647,1994-02-23 08:05:37,12
351,1982-08-14 19:13:18,0
964,1974-12-14 03:43:20,14
308,1977-07-26 23:19:40,34
4555,2016-06-05 12:50:13,1
90,1989-03-30 00:56:06,6
3532,1993-06-29 03:41:48,5
2089,2007-03-10 02:46:49,18
3480,1978-05-11 17:45:10,24
4535,1992-06-28 14:11:21,22
1703,2000-10-12 14:39:44,16
2757,1971-10-22 21:05:04,48
3071,1980-06-25 19:08:00,26
406,1983-11-05 03:15:26,23
3890,2002-02-23 00:10:20,33
3725,1976-12-05 06:22:09,39
963,1977-12-26 14:23:22,0
4368,2017-08-24 00:32:26,43
4849,1978-08-15 00:07:22,12
395,2009-07-27 15:57:38,44
2226,1973-09-12 15:00:51,35
4313,1988-08-24 14:34:57,21
3261,1979-06-06 21:00:46,43
4333,1995-03-27 03:39:19,47
906,1971-05-12 07:11:42,40
855,2008-06-15 12:55:04,44
1893,1987-08-01 18:06:57,15
3158,2005-05-04 20:01:29,41
4821,1996-11-22 16:13:27,30
2796,1990-12-13 08:00:50,8
1290,1987-03-08 17:30:45,6
2564,1975-03-15 12:41:52,39
4018,2008-02-24 01:12:29,32
2511,1975-02-21 02:57:38,27
4070,2016-06-18 14:49:37,48
875,1996-08-05 11:08:57,28
2669,2002-05-03 22:18:24,35
29,1983-03-18 14:23:06,2
4275,1982-12-04 23:28:38,17
2696,2003-07-24 03:20:26,36
2366,1997-01-25 03:37:54,43
3471,2000-03-23 16:43:03,13
394,1984-11-08 09:05:17,27
3752,2014-08-15 20:34:56,17
4075,1996-01-25 15:22:37,45
2018,1972-12-08 00:32:02,6
2142,1992-04-22 15:23:03,46
1818,1995-08-16 03:18:36,34
3002,1973-05-05 10:35:34,43
534,1975-02-14 16:41:46,36
4474,1976-12-27 15:48:53,16
4068,1995-10-16 01:08:59,42
4381,1982-02-08 04:42:21,24
1758,1997-03-25 19:43:11,48
3704,1993-12-27 11:53:13,21
925,1985-09-13 15:40:48,8
1336,2015-12-23 11:28:26,29
2692,1987-06-14 10:46:03,10
65,1995-02-05 13:18:59,34
2233,1971-09-21 16:06:26,36
