92,1353,2009-08-14
99,1353,1981-01-17
83,1353,2010-01-01
7,1353,1999-09-01
11,1354,1970-09-26
93,1354,1978-10-07
42,1354,2000-10-06
80,1354,1979-01-06
37,1356,1996-07-01
82,1356,1996-03-29
47,1356,1993-10-11
70,1356,1995-12-27
15,1357,2008-03-19
90,1358,2004-03-02
7,1358,2008-04-15
91,1358,1979-07-11
35,1359,1992-11-27
10,1361,1985-11-09
30,1361,1972-10-27
28,1361,2010-08-27
91,1362,2018-06-13
95,1362,1977-05-27
92,1362,1989-03-09
82,1362,2011-11-10
32,1363,2018-03-26
71,1363,1970-06-15
54,1366,1989-03-30
10,1366,2016-07-06
25,1367,1983-10-19
79,1367,1986-02-14
64,1367,1984-09-22
77,1368,1991-09-25
42,1368,2001-03-25
49,1368,1989-03-04
78,1369,1975-07-03
46,1369,2000-10-22
37,1369,2014-08-14
79,1369,1993-12-07
15,1370,2019-03-23
76,1370,2019-03-02
6,1371,1997-04-09
10,1371,2000-05-09
48,1371,1988-06-11
61,1371,1972-03-26
10,1372,2000-10-04
49,1372,2015-10-19
32,1373,1971-07-05
79,1373,1993-02-24
83,1374,2007-01-25
35,1375,1979-08-17
41,1375,1993-06-13
52,1376,1986-02-03
8,1377,2018-10-16
81,1377,1996-04-07
66,1377,1981-12-19
91,1380,2006-12-11
99,1380,1999-03-17
28,1380,1998-01-13
32,1381,2012-03-01
88,1383,1978-09-17
46,1383,1993-03-28
36,1383,2010-11-21
77,1386,1994-03-17
39,1386,2015-12-03
80,1386,1984-01-22
22,1387,2001-07-18
94,1388,2007-04-13
46,1389,1980-04-24
82,1389,2014-07-02
37,1389,2007-02-13
3,1389,1970-04-07
88,1390,1999-01-01
78,1390,1996-01-27
15,1391,2015-08-20
63,1391,1984-12-18
87,1392,1979-12-27
46,1393,1986-07-22
62,1393,1980-06-07
54,1394,1978-02-07
50,1394,1991-08-28
98,1394,1991-06-15
9,1396,1980-10-20
19,1396,2008-05-18
42,1396,1980-02-04
33,1396,1971-06-23
1,1397,1986-05-11
22,1397,2015-07-31
19,1397,1978-09-07
53,1398,2017-07-14
24,1398,1994-12-04
21,1398,2009-12-31
20,1398,1998-01-16
21,1399,1984-08-16
82,1400,1971-06-30
63,1400,1986-04-17
64,1401,1983-12-06
75,1401,2004-06-02
73,1402,1970-11-19
9,1402,1995-01-06
24,1402,2004-03-08
32,1403,1986-12-02
38,1403,1972-01-25
79,1404,2007-01-11
51,1405,1995-11-18
64,1405,1998-05-12
48,1406,1975-09-13
74,1406,2007-08-20
87,1406,1989-04-12
14,1406,2003-02-03
90,1408,1993-10-06
79,1408,2004-09-03
89,1408,2017-12-16
15,1409,1992-04-19
86,1409,1999-11-04
24,1409,2016-11-02
79,1409,2008-12-15
83,1410,1989-06-01
95,1410,2011-07-18
13,1410,1970-09-25
28,1411,1979-02-13
74,1411,2009-07-11
35,1412,1976-04-08
70,1412,1984-02-29
10,1412,1973-12-16
47,1413,1982-05-06
92,1413,2014-11-18
44,1413,1981-08-28
53,1413,2003-10-08
75,1415,2016-01-04
22,1417,2017-08-30
69,1417,1985-02-26
86,1419,1988-04-03
4,1419,2012-01-20
87,1419,2005-11-09
77,1419,2005-12-07
30,1420,1990-10-26
17,1421,2002-11-14
73,1421,2009-11-05
42,1421,1991-06-29
52,1421,1985-01-24
12,1423,1980-03-26
92,1423,1990-06-12
68,1424,1970-12-19
70,1424,1983-09-14
19,1424,1970-01-08
36,1425,1995-06-29
9,1425,2010-12-23
86,1426,2009-04-25
23,1426,2007-07-10
24,1427,2004-09-13
40,1427,2012-04-26
13,1427,1985-10-26
56,1427,1993-06-11
23,1428,1992-03-28
50,1429,1989-06-29
30,1429,2001-05-08
86,1430,2014-11-06
69,1430,1976-12-21
42,1431,1982-02-18
22,1432,2009-07-15
78,1432,1970-06-03
94,1432,1979-06-12
84,1433,2004-01-16
40,1433,2008-11-10
93,1433,2001-08-08
35,1433,1981-04-25
5,1434,1974-02-28
13,1434,1996-08-01
93,1434,1986-04-28
40,1434,1978-03-29
60,1435,1991-02-26
87,1435,2003-06-26
18,1437,1981-06-30
52,1437,1998-03-19
14,1437,1981-03-05
7,1437,2007-06-19
32,1439,1978-07-02
15,1440,1982-02-03
52,1440,1975-04-26
65,1440,1974-08-19
16,1440,2002-03-05
38,1441,2009-12-18
88,1441,1997-12-30
10,1441,1982-06-20
88,1442,2015-02-03
90,1443,2015-07-14
21,1444,1978-09-19
86,1444,1972-12-11
16,1445,1976-01-29
61,1446,2019-06-02
45,1447,2013-11-13
14,1447,1981-03-23
94,1447,1993-03-07
32,1447,1993-12-25
60,1449,2012-12-13
37,1450,1981-01-23
90,1450,1980-05-11
15,1451,1990-09-15
60,1451,1982-04-01
7,1451,1990-09-28
43,1452,1999-03-24
49,1452,1999-05-24
53,1452,2005-03-25
6,1453,1989-05-18
32,1453,1992-05-22
73,1453,1970-11-07
70,1453,1972-11-03
53,1454,1985-10-24
25,1454,1981-10-20
79,1454,1994-07-18
94,1455,1973-08-21
48,1456,2010-04-10
47,1456,1984-01-01
24,1456,2010-07-25
87,1457,1979-07-04
22,1457,2017-08-12
58,1457,2018-01-31
24,1457,1983-01-17
93,1458,2005-05-25
30,1458,1978-07-13
26,1458,2002-08-01
11,1459,2000-12-26
61,1460,2019-05-01
14,1460,1989-04-05
2,1460,1990-10-20
3,1460,2011-05-28
54,1461,1982-10-14
88,1462,2009-12-11
65,1462,2005-02-03
55,1462,1991-03-13
75,1462,1983-01-01
52,1463,2003-11-04
53,1463,1977-07-12
89,1464,1978-09-04
31,1464,1976-11-19
83,1466,1974-09-23
2,1467,1993-05-24
38,1467,2013-11-26
3,1467,1970-09-25
40,1468,2003-10-24
98,1468,2017-10-14
22,1469,1995-10-10
36,1469,2015-10-01
48,1470,1974-08-03
87,1470,1983-10-07
90,1470,1984-02-12
61,1470,1974-11-26
49,1471,2018-03-17
21,1471,2014-07-07
4,1471,1987-01-15
47,1473,2013-02-09
50,1473,1995-10-31
68,1473,2010-09-21
72,1473,1970-04-04
46,1475,2017-11-24
33,1476,1981-05-13
90,1476,1971-10-05
59,1476,2009-06-29
4,1477,2014-04-03
72,1477,1994-01-11
11,1477,1997-07-06
61,1477,1982-12-04
45,1478,1995-02-04
87,1478,1971-08-28
35,1478,1982-12-12
44,1478,2017-05-06
24,1480,2013-08-03
9,1481,1986-01-22
79,1483,2015-03-18
13,1483,2003-10-13
65,1483,1980-11-27
32,1484,2018-04-14
43,1484,2009-10-22
61,1484,1979-04-18
34,1484,1989-03-30
86,1487,1998-01-06
43,1487,1996-04-09
73,1487,1991-12-24
10,1487,1974-05-19
73,1488,2001-07-03
92,1489,1985-06-14
3,1490,2016-10-24
93,1490,2008-03-28
1,1490,1979-12-31
43,1492,1999-03-25
87,1493,1988-10-19
62,1493,1981-09-11
45,1494,2011-04-17
39,1494,2003-05-28
21,1494,1993-05-23
15,1495,2018-03-26
28,1496,2019-01-02
12,1496,2006-09-04
30,1496,1989-09-14
98,1498,1996-04-08
54,1499,2012-12-05
95,1499,1975-04-28
88,1499,2000-03-01
92,1499,1983-01-28
93,1500,2000-03-11
52,1500,1984-10-01
81,1500,2005-08-18
72,1501,2012-09-30
76,1501,1984-02-10
50,1502,1972-02-27
59,1502,2019-03-14
31,1503,2014-12-31
4,1503,1982-02-09
45,1503,1998-08-01
99,1504,2010-01-23
11,1506,1984-08-17
24,1506,2000-03-08
85,1506,1972-08-21
55,1506,2002-03-09
77,1507,1972-06-03
18,1508,2001-01-25
49,1508,2018-04-20
28,1510,2000-05-14
12,1510,2013-11-24
30,1510,2011-01-30
22,1512,1996-05-16
99,1513,2000-04-26
18,1513,2004-04-30
65,1513,2007-08-16
30,1514,1977-12-05
56,1514,2009-01-12
29,1514,2014-03-25
81,1516,1991-09-08
19,1516,1974-11-26
39,1516,1984-09-23
67,1517,1996-02-04
75,1517,1978-05-22
45,1517,1991-09-04
74,1518,1974-12-06
51,1518,1995-09-28
42,1518,2013-09-21
98,1519,1993-08-15
88,1519,1989-05-28
23,1519,2000-02-09
96,1519,1989-04-28
19,1520,2009-12-10
89,1520,2000-12-30
45,1520,1988-10-29
73,1520,2015-01-01
89,1522,1996-10-02
1,1522,1984-03-27
32,1523,1971-08-06
49,1523,1970-06-15
33,1525,1977-05-28
27,1525,1970-01-25
98,1525,1999-07-10
4,1525,2009-12-02
72,1527,1977-08-12
31,1527,2015-06-10
42,1528,1996-04-26
78,1528,1994-03-27
16,1529,1976-02-09
6,1529,2010-01-15
31,1530,1995-06-16
72,1530,1977-08-24
44,1530,2006-08-29
18,1530,1995-01-12
55,1532,1971-09-21
49,1532,2013-12-25
1,1532,2003-12-28
10,1533,2014-11-23
6,1533,1992-12-10
95,1533,1977-01-30
12,1534,2013-08-19
9,1534,1996-11-28
78,1534,1975-04-03
52,1535,1978-08-13
51,1536,1993-01-08
57,1536,1988-02-20
88,1536,1992-03-20
93,1537,1993-07-27
12,1537,2013-08-26
69,1538,2013-09-10
51,1539,2015-11-23
11,1539,1983-07-09
55,1539,1982-12-04
44,1539,1998-03-11
80,1541,1970-10-18
58,1541,2015-11-15
41,1541,1991-02-04
44,1541,1976-10-02
75,1543,1982-01-27
78,1543,2000-08-23
78,1544,2013-05-16
30,1544,2000-03-18
50,1545,1985-10-06
77,1545,1990-05-08
13,1545,2016-09-03
69,1546,1996-10-17
39,1547,1981-10-17
69,1547,1992-07-02
97,1547,1991-12-02
38,1549,1970-06-11
8,1549,1983-01-20
20,1551,1981-09-19
21,1551,2003-02-09
40,1551,2003-07-30
48,1552,1990-11-25
1,1552,1980-08-06
49,1552,1978-07-01
25,1553,1993-12-12
88,1553,2011-11-28
59,1554,2001-11-03
70,1554,2002-12-02
48,1554,1994-11-20
95,1554,1993-10-02
27,1555,1992-12-14
72,1556,1975-06-22
96,1556,1977-05-16
97,1556,1995-06-24
92,1556,2004-05-28
28,1557,1980-12-25
83,1558,2009-02-08
20,1560,2008-05-10
34,1560,1972-07-18
77,1566,1978-06-28
81,1566,2009-01-09
97,1567,1986-11-07
98,1567,1999-03-11
88,1568,1994-05-18
35,1568,2018-01-25
80,1568,2017-01-24
4,1569,1999-09-12
61,1569,1999-06-14
14,1569,2007-03-21
40,1569,1974-07-25
15,1570,2008-09-15
66,1570,1982-03-18
73,1570,1976-12-20
54,1571,1995-01-01
50,1572,2005-04-12
97,1572,1970-04-24
55,1572,1984-02-26
76,1573,1999-09-25
25,1573,1997-02-18
15,1575,1972-05-31
52,1576,1989-08-05
20,1577,1974-10-14
20,1578,2019-05-26
95,1578,1994-05-15
36,1578,1978-05-03
64,1581,1978-05-12
44,1582,1993-04-06
39,1582,1984-04-20
33,1582,2013-03-21
70,1584,2004-02-21
1,1584,1981-02-03
65,1584,1971-03-25
90,1584,2002-11-20
94,1585,2002-11-02
7,1585,1970-05-26
30,1585,2015-06-19
76,1585,2010-12-15
62,1586,1973-09-10
92,1586,1976-05-28
85,1587,1973-12-22
93,1587,1977-04-10
91,1588,2018-03-08
52,1589,1982-06-16
86,1591,2000-06-18
57,1591,2000-01-27
74,1592,1973-06-20
49,1592,2016-08-01
2,1592,1982-06-09
9,1592,1994-06-02
98,1593,1981-01-30
69,1593,1987-06-01
95,1594,1988-06-13
56,1595,1985-09-24
64,1595,2015-12-27
26,1595,1982-04-23
59,1595,1981-12-31
86,1596,1994-12-19
65,1596,2003-12-17
74,1596,1995-03-01
96,1596,1997-06-15
17,1597,1994-07-09
94,1597,2009-03-02
25,1597,1981-01-15
87,1598,2017-05-24
81,1598,2017-05-29
98,1599,1993-09-27
61,1599,1978-07-04
76,1599,2006-04-12
19,1599,1975-01-15
82,1600,1985-05-12
47,1600,1983-11-25
75,1600,1981-01-04
11,1600,1982-07-06
35,1601,2018-05-04
17,1601,1971-01-27
62,1602,1981-09-27
30,1602,1991-08-26
66,1602,1987-01-14
52,1602,1991-02-20
25,1603,2010-04-14
61,1603,2018-04-05
54,1605,1988-01-16
10,1605,2001-05-12
72,1606,1980-03-10
67,1606,1991-06-07
43,1606,2018-10-05
71,1606,1999-07-02
95,1610,2017-08-17
94,1610,2003-10-01
20,1610,1987-08-27
85,1610,1975-12-12
59,1611,2014-07-02
31,1611,1989-06-10
10,1612,1988-11-12
77,1612,1984-06-24
79,1613,1988-05-14
64,1613,2010-08-16
81,1617,1991-11-27
57,1617,1995-02-11
4,1618,2005-07-27
11,1618,1975-06-28
75,1618,1989-04-06
95,1620,2014-01-01
40,1620,1974-05-10
54,1620,2005-03-30
29,1622,1981-03-11
76,1622,1988-08-14
4,1622,1984-07-15
67,1622,1994-11-22
89,1623,1970-09-11
76,1623,2010-12-12
99,1623,1981-02-19
67,1625,1981-01-12
17,1625,2010-11-18
38,1625,1998-10-09
66,1626,1970-12-29
76,1626,2011-09-14
31,1627,2003-05-20
66,1628,1998-02-28
25,1629,2011-04-14
90,1631,1982-08-28
31,1631,1991-08-26
77,1631,1989-03-22
79,1634,1981-02-06
69,1637,1994-02-11
33,1637,2016-11-01
96,1638,2002-05-22
21,1638,2015-07-11
63,1638,1997-02-16
42,1638,1990-10-28
1,1639,2012-04-27
6,1640,2012-06-02
57,1642,1980-02-21
63,1642,1970-06-28
38,1643,1983-01-25
14,1643,1994-08-07
9,1644,1971-11-13
62,1644,1977-06-24
83,1644,1976-07-23
37,1645,1974-01-22
52,1647,2009-12-30
34,1650,1993-06-23
95,1650,2002-05-20
76,1651,2018-03-30
8,1651,1992-12-07
6,1651,1999-10-23
32,1652,2008-12-09
73,1652,1982-03-16
4,1652,1998-02-11
87,1652,2010-10-03
12,1653,1987-04-01
88,1653,2005-06-13
44,1653,1999-12-20
44,1654,1986-04-13
37,1654,1974-06-16
37,1655,1998-06-07
28,1655,1999-12-24
50,1655,1972-01-10
6,1656,1995-05-18
58,1657,1985-11-26
22,1657,1983-05-29
61,1657,2012-06-21
65,1658,1991-04-18
20,1658,1970-09-06
88,1658,2005-07-20
90,1658,2000-04-04
53,1659,2013-03-29
65,1660,1997-02-14
91,1660,1975-02-05
74,1660,2009-07-15
14,1661,1980-01-03
46,1661,1970-11-02
49,1661,1977-08-27
73,1662,2010-07-02
82,1662,1985-07-08
30,1662,2011-05-19
34,1662,2001-03-03
42,1663,1978-05-14
17,1663,1980-06-30
84,1664,2012-02-14
76,1664,1976-06-13
26,1665,1972-04-21
39,1665,1987-02-11
21,1666,1971-09-21
49,1666,1994-10-12
79,1667,1986-03-05
94,1667,2002-09-05
22,1668,2011-02-28
80,1668,2018-12-28
41,1669,2012-09-19
52,1669,2012-08-27
20,1670,1991-02-05
36,1670,1976-09-24
67,1671,1981-06-08
8,1671,2017-05-02
32,1671,1994-08-11
34,1672,1971-08-06
75,1672,1987-10-12
5,1672,1977-03-21
33,1672,2000-01-08
20,1673,1978-09-24
94,1673,1999-05-08
51,1675,1972-12-12
40,1675,1987-10-18
83,1676,1971-03-31
28,1677,1989-10-06
66,1677,1998-02-01
57,1677,1985-07-29
53,1677,1974-10-28
66,1678,1999-01-11
63,1678,1999-08-19
69,1679,1993-02-22
86,1681,2008-02-26
29,1681,1987-09-08
36,1681,1999-05-30
7,1681,1998-07-10
36,1683,1989-04-30
48,1684,2016-05-19
36,1684,1999-05-24
7,1685,2004-10-24
94,1685,1982-08-28
96,1685,1981-04-14
24,1686,2016-02-01
17,1686,2000-05-25
2,1686,2005-11-19
23,1686,1981-09-21
36,1687,1990-11-05
10,1689,1996-11-19
73,1689,2012-05-22
83,1690,1986-11-28
48,1690,1990-08-01
97,1690,1975-09-13
73,1691,1987-02-04
47,1691,1974-10-12
11,1691,2010-01-20
2,1691,1973-07-02
38,1692,2018-11-27
21,1692,2013-06-09
2,1692,2010-10-02
80,1694,1976-04-23
99,1694,2003-09-05
66,1694,1977-09-22
31,1694,1985-11-29
35,1695,1982-07-17
8,1696,1982-08-01
94,1696,1984-10-16
14,1696,1987-07-02
38,1698,1996-08-23
4,1698,1978-04-11
94,1698,2008-02-26
4,1699,1991-10-17
14,1699,2005-03-18
29,1699,1987-04-14
58,1699,2007-08-11
38,1700,2019-05-13
92,1700,2008-07-14
91,1700,1978-08-22
5,1700,2010-08-10
51,1702,1971-04-09
57,1703,2011-07-26
78,1705,1998-08-21
14,1705,1971-06-06
81,1706,1990-09-05
41,1706,1997-08-12
99,1707,2009-12-31
49,1707,1997-08-07
93,1708,2019-02-03
91,1708,1994-03-04
82,1710,1981-06-04
67,1711,2014-04-22
88,1711,2000-05-10
35,1711,2015-02-10
71,1711,2019-03-21
86,1713,2008-05-29
5,1713,1971-03-08
74,1713,2004-02-26
75,1713,1996-08-10
29,1714,2001-04-09
13,1714,1990-01-13
47,1714,1992-12-02
83,1714,2000-11-21
29,1715,1987-12-13
2,1715,1971-11-24
39,1715,1973-08-28
10,1716,1997-07-13
79,1717,1982-04-21
22,1717,1976-02-12
83,1717,1978-08-21
29,1718,1985-09-26
39,1718,2006-10-23
17,1719,2009-12-26
90,1720,1992-06-05
99,1720,1984-07-09
51,1722,1996-12-08
78,1722,1991-11-26
70,1722,1986-09-16
5,1723,1991-09-21
4,1723,1999-02-02
52,1723,1971-02-25
25,1724,1980-06-12
55,1724,2006-06-09
80,1727,1990-11-05
99,1727,2007-06-13
75,1728,1980-11-26
77,1728,2014-08-04
31,1728,1998-03-14
30,1728,1999-05-20
26,1730,2008-01-17
85,1730,1992-10-23
70,1731,2000-08-01
47,1732,1977-04-02
48,1732,1971-12-10
43,1733,2014-11-06
2,1733,2008-07-01
18,1734,1979-09-30
6,1734,1978-07-23
10,1734,2018-10-31
17,1734,1995-05-31
60,1736,1990-07-14
80,1736,1972-07-23
16,1736,1993-05-07
10,1737,1986-01-19
17,1737,1999-03-22
81,1737,2003-10-03
22,1738,2014-06-15
84,1738,1982-09-20
36,1738,1972-05-09
1,1738,2014-12-06
58,1739,2015-05-31
65,1739,1977-06-22
64,1739,1994-12-12
50,1740,1973-12-14
26,1740,1996-12-31
9,1740,1989-08-26
34,1741,1988-05-29
56,1741,2000-11-04
27,1741,1991-12-23
31,1742,1994-03-12
95,1743,1983-10-10
17,1743,1996-10-18
3,1745,1997-03-02
27,1745,1993-04-23
28,1747,1989-08-20
21,1748,1982-10-17
22,1748,1982-08-27
75,1749,2002-05-23
86,1749,2004-03-27
66,1751,1999-12-25
27,1751,2017-04-17
91,1753,1981-06-28
40,1753,1988-07-13
49,1753,1990-07-22
99,1754,2007-11-16
59,1754,2018-07-22
30,1754,1990-05-28
31,1755,2016-01-21
42,1755,1976-02-23
97,1755,1982-12-23
99,1755,1993-02-22
27,1757,1975-02-20
42,1758,1988-04-18
88,1758,2000-11-17
86,1758,1990-08-17
19,1758,1988-01-20
30,1759,2013-08-08
60,1760,1999-01-14
88,1762,2005-12-16
16,1762,1970-11-07
82,1762,1973-09-22
87,1763,1970-05-11
81,1763,1991-04-17
52,1763,2008-10-12
56,1764,2015-02-20
4,1765,2014-04-18
36,1765,1970-11-29
62,1765,1992-09-16
61,1765,2016-01-21
28,1766,1996-08-08
80,1766,1984-05-04
37,1767,2009-07-21
11,1768,2012-02-12
10,1769,1997-12-06
12,1769,1993-06-15
74,1769,1989-09-21
93,1769,2010-07-05
96,1770,1981-01-22
20,1771,1972-10-18
20,1772,1974-04-17
51,1772,1993-03-29
38,1772,1970-05-02
77,1773,2002-10-31
90,1773,2003-05-30
11,1775,2015-02-26
52,1775,1980-08-02
5,1775,2010-08-03
84,1775,1980-05-26
11,1776,2013-10-22
17,1776,1981-12-25
23,1776,1986-01-20
43,1777,1998-02-09
19,1777,1982-06-27
12,1777,1976-03-14
72,1777,1991-08-01
51,1778,2015-10-02
4,1778,2014-11-05
34,1779,1995-04-21
55,1779,1981-03-16
5,1779,2018-12-07
37,1780,1993-06-02
73,1781,1997-07-08
22,1781,2012-05-09
30,1781,2019-01-05
44,1781,1977-09-11
27,1782,1984-08-16
22,1782,2011-02-01
91,1782,1977-01-05
34,1783,1978-02-20
43,1783,1997-10-20
77,1783,1983-07-14
37,1785,2011-09-24
2,1785,1975-09-19
96,1785,1971-06-22
25,1786,1997-10-29
13,1786,1982-08-06
33,1787,1972-03-10
61,1787,2005-04-05
59,1787,1998-02-05
6,1788,1979-04-03
29,1789,1978-12-23
27,1789,1993-09-17
34,1789,2011-05-17
19,1790,1981-05-26
28,1791,1997-07-21
83,1792,2011-06-25
68,1792,1992-01-19
9,1792,2018-03-27
69,1792,1994-09-11
13,1793,2012-07-29
22,1793,1985-03-31
28,1793,1994-01-18
33,1794,1991-02-16
83,1794,1993-03-23
71,1794,1980-04-15
76,1795,1977-12-04
99,1797,1975-02-28
58,1797,2010-12-18
44,1797,1990-07-06
94,1797,1994-02-27
65,1798,1982-06-09
39,1798,1990-06-25
73,1798,1989-03-30
6,1798,1988-07-05
98,1799,1974-02-23
93,1799,1987-03-01
61,1800,1983-06-09
17,1800,2001-07-30
39,1802,1970-08-26
25,1802,1972-04-24
29,1802,2017-07-04
62,1803,1983-07-17
29,1803,1987-03-14
63,1803,2012-06-29
7,1804,2001-06-21
4,1804,2018-01-29
37,1804,2016-02-22
54,1805,2016-06-11
24,1805,2018-06-01
69,1806,2001-07-19
36,1807,1986-03-03
55,1807,2000-10-22
68,1809,1981-03-15
59,1809,2012-07-15
10,1809,1976-10-08
26,1809,2009-10-10
87,1810,1996-04-27
17,1810,1990-09-11
46,1810,2001-02-13
9,1810,1981-04-15
74,1812,2010-07-29
60,1812,2006-03-31
69,1813,1986-07-08
64,1815,2005-02-06
47,1815,1993-06-28
53,1815,2001-05-05
13,1816,2003-08-28
81,1816,1980-08-28
80,1816,2016-08-09
30,1816,2003-10-13
7,1817,2006-04-09
23,1818,2014-11-09
3,1818,1983-08-05
83,1819,2011-09-29
96,1819,1976-06-13
52,1819,1991-01-19
4,1820,2007-04-17
11,1820,1973-11-10
64,1820,2006-11-07
36,1820,1975-01-24
3,1821,1977-03-13
86,1821,2006-07-03
31,1821,1982-02-18
13,1821,1988-03-08
81,1823,2012-06-07
33,1824,1974-09-26
49,1825,2005-05-26
42,1825,1973-06-25
62,1825,2007-11-18
3,1826,1978-01-12
98,1826,1996-06-27
76,1826,1978-12-05
2,1826,2012-03-10
78,1827,2004-09-20
66,1828,2014-06-26
27,1828,1996-10-24
80,1828,1985-07-09
63,1828,1996-06-12
35,1830,1983-09-16
2,1831,1971-10-28
82,1831,1997-12-18
8,1832,2011-05-09
89,1832,1994-01-16
77,1833,2012-05-28
63,1834,1984-10-06
26,1834,1981-04-26
67,1834,2009-01-26
93,1834,1978-12-26
71,1836,2001-09-11
5,1838,2008-10-03
63,1838,2013-05-14
80,1839,1980-07-18
19,1839,2019-04-21
68,1839,1997-05-14
47,1840,1985-02-13
84,1841,1987-04-14
68,1841,1991-08-10
63,1841,1975-12-01
86,1841,2014-02-16
20,1842,1985-11-14
14,1843,1999-09-23
47,1843,1994-01-18
48,1844,1987-09-05
41,1844,1995-12-18
32,1844,1992-06-01
43,1845,2001-12-28
10,1845,1998-09-03
58,1845,1992-07-09
93,1845,1983-05-06
27,1848,2000-12-05
3,1848,2017-02-15
20,1848,2016-11-17
47,1849,1994-03-02
30,1849,2011-12-21
22,1850,1974-01-24
8,1850,2008-02-19
2,1850,1991-10-15
58,1851,1970-04-06
90,1853,2006-12-06
2,1853,1979-09-17
64,1853,1978-02-20
62,1854,2018-03-27
97,1854,1984-02-21
7,1854,2008-06-25
65,1855,1976-04-14
34,1855,2017-09-01
57,1857,1999-10-10
81,1857,1985-08-01
9,1858,1970-03-30
49,1858,1977-07-17
25,1858,1976-11-05
20,1858,2012-02-15
66,1859,2001-08-12
93,1859,1986-08-28
25,1859,1985-07-10
7,1859,2008-11-26
8,1860,1991-04-17
82,1860,2009-08-30
73,1860,2016-01-02
99,1860,1986-09-15
17,1861,1989-05-09
7,1861,2016-08-08
23,1863,2016-05-24
95,1863,2018-01-12
11,1864,2006-01-12
50,1864,1975-08-05
20,1864,2019-02-07
20,1867,1998-12-03
7,1867,1974-12-02
44,1867,2007-12-21
54,1867,1999-09-01
61,1868,1998-01-10
71,1868,2018-11-27
16,1868,1988-12-28
27,1868,2019-05-14
43,1869,1974-09-13
39,1869,1994-03-29
11,1869,2015-08-06
13,1870,2019-03-28
14,1870,2003-07-13
29,1870,1983-03-10
94,1870,1986-04-02
45,1871,2015-08-06
90,1871,1988-04-10
4,1871,1986-01-21
75,1871,2014-07-19
98,1872,2005-01-04
32,1872,1993-09-17
12,1872,1980-09-27
61,1873,2014-12-25
57,1873,1979-10-04
61,1875,1972-12-18
15,1876,2017-11-07
21,1876,2007-01-04
44,1877,2004-02-14
43,1879,2005-11-08
47,1879,1982-01-28
49,1879,1986-02-23
75,1879,1972-01-09
90,1880,2019-04-12
8,1880,2015-05-11
10,1880,2006-02-06
75,1881,2013-03-05
11,1881,1980-01-22
44,1881,1998-06-28
15,1881,1988-07-17
81,1882,1993-06-29
64,1882,2016-04-25
65,1882,2017-05-16
84,1883,1972-04-11
94,1886,1977-11-08
43,1888,1991-11-04
81,1889,1976-02-07
91,1889,2016-11-08
79,1890,1982-07-04
76,1890,2010-07-29
78,1890,1981-05-12
84,1891,2018-08-02
83,1892,1983-07-06
45,1892,1979-11-20
90,1892,1987-07-20
93,1893,1983-07-12
66,1893,2001-06-20
9,1894,1974-03-05
23,1894,2015-04-07
52,1898,2001-07-03
64,1900,1991-10-25
99,1900,1977-03-17
45,1900,2013-02-08
21,1901,1978-12-17
9,1901,1992-01-21
84,1901,2002-10-29
50,1902,2009-08-28
22,1903,1999-01-24
38,1903,2009-10-26
21,1903,1987-01-09
48,1903,1997-04-13
69,1905,2013-01-18
72,1905,2001-03-09
95,1905,1980-01-10
93,1905,2001-09-15
18,1906,2003-02-13
22,1906,2015-05-23
74,1906,1995-04-04
17,1907,1977-06-16
53,1907,2010-01-11
31,1907,2006-02-12
41,1907,1976-03-15
57,1909,1973-05-09
35,1909,1980-05-30
6,1909,2005-05-29
95,1909,1974-07-27
49,1910,2009-07-16
53,1910,1975-08-21
7,1910,1989-03-16
11,1911,1983-10-07
38,1911,1975-12-11
39,1911,1984-12-23
14,1911,1998-10-18
79,1912,2001-03-18
5,1912,1988-12-15
78,1913,1978-12-07
34,1913,2004-04-20
10,1913,1991-05-28
95,1914,2015-08-22
97,1914,1980-09-06
6,1914,1975-10-14
33,1916,2000-10-22
84,1916,1970-07-01
70,1916,1981-02-14
54,1918,1980-02-20
61,1918,1976-12-22
80,1918,1990-04-08
23,1919,1977-09-02
49,1919,2003-06-19
45,1920,1975-11-10
10,1921,1976-04-20
66,1921,1985-02-15
64,1921,1981-12-27
85,1921,2016-10-31
63,1922,1982-01-05
17,1922,1976-03-10
91,1922,1974-07-14
36,1923,1997-10-18
7,1923,2010-05-10
4,1924,1988-02-01
88,1924,1987-12-14
45,1924,2002-02-12
7,1925,1989-05-12
60,1925,2019-05-08
3,1925,2004-12-23
95,1925,2009-01-01
88,1926,1972-03-29
65,1926,1998-09-01
11,1927,1970-05-01
5,1928,1995-03-21
22,1928,1976-11-25
32,1928,1981-08-31
46,1928,2009-05-17
81,1929,2008-07-09
5,1929,1998-11-20
67,1930,1985-03-15
82,1930,1997-08-22
90,1934,1970-02-16
85,1935,2006-11-18
4,1935,1980-04-29
83,1935,1985-07-15
34,1935,2017-01-09
98,1936,2002-06-16
83,1936,1984-06-05
91,1937,1990-12-04
67,1937,1985-12-09
84,1937,2004-12-09
15,1938,1985-03-23
98,1938,1982-09-11
11,1939,2015-09-26
8,1939,2007-02-10
50,1940,1972-06-05
53,1940,1974-10-06
46,1941,1973-12-10
67,1943,1998-07-04
95,1944,1994-06-27
84,1944,1981-01-06
40,1945,1971-11-17
60,1946,1980-10-26
87,1946,1994-11-18
73,1946,1999-11-07
